date,in_window,cp_id,cp_name,role,credit_limit_inr,limit_basis,receivable_inr,presettlement_inr,contracted_inr,advance_pending_inr,credit_exposure_p04_basis_inr,credit_exposure_inr,utilisation_frac,utilisation_receivable_frac,utilisation_contracted_frac,utilisation_p04_basis_frac,advance_reliance_multiple,days_past_due,feat_utilisation_peak_91d_frac,feat_dpd_max_12m_days,feat_history_months,feat_order_concentration_frac,advance_reliance_peak_91d_multiple,contracted_utilisation_peak_91d_frac,pd_model_annual_frac,band_model,overlay_notches,band_final,band_max_credit_utilisation_frac,band_max_advance_reliance_multiple,breach_hard,breach_hard_receivable,breach_hard_credit_p04_basis,flag_soft_utilisation,flag_performance_advance_p14,flag_contracted_over_limit,flag_past_due,flag_band_utilisation,flag_band_advance,limit_action,recommended_limit_inr,events,label
2022-06-16,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,46842960.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-16,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,70264440.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,6916676.86,0.0984378,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-16,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31228640.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-17,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.07802875,0.08582962,0.0,0.86129464,0.0811215,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-17,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",168840000.0,317667742.9678,486507742.9678,0.0,486507742.9678,486507742.9678,0.74847345,0.25975385,0.74847345,0.74847345,0.0,0.0,0.89473269,8.0,31.40862423,0.06772153,0.25975385,1.15448654,0.06209041,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-17,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.22997947,0.33161129,1.5316875,2.04225,0.16097476,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-17,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,46845900.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-17,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,70268850.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,7680189.91,0.10929722,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-17,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31230600.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-20,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.17659138,0.08582962,0.0,0.86129464,0.08098082,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-20,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",168840000.0,314955195.4784,483795195.4784,0.0,483795195.4784,483795195.4784,0.7443003,0.25975385,0.7443003,0.7443003,0.0,0.0,0.89473269,8.0,31.50718686,0.06772153,0.25975385,1.15448654,0.06198051,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-20,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.32854209,0.33161129,1.5316875,2.04225,0.16071982,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-20,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,46777980.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-20,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,70166970.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,8013705.66,0.11420909,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-20,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31185320.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-21,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.20944559,0.08582962,0.0,0.86129464,0.08093397,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-21,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",168840000.0,325131842.1098,493971842.1098,0.0,493971842.1098,493971842.1098,0.75995668,0.25975385,0.75995668,0.75995668,0.0,0.0,0.89473269,8.0,31.54004107,0.06772153,0.25975385,1.15448654,0.06194391,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,True,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-21,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.3613963,0.33161129,1.5316875,2.04225,0.16063491,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-21,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,46875660.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-21,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,70313490.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,6714985.37,0.09550067,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-21,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31250440.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-22,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.24229979,0.08582962,0.0,0.86129464,0.08088715,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,INVOICED T06-S1,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-22,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",168840000.0,315648835.8351,484488835.8351,0.0,484488835.8351,484488835.8351,0.74536744,0.25975385,0.74536744,0.74536744,0.0,0.0,0.89473269,8.0,31.57289528,0.06772153,0.25975385,1.15448654,0.06190734,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-22,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.39425051,0.33161129,1.5316875,2.04225,0.16055003,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-22,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,46996020.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-22,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,70494030.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,8027903.96,0.11388062,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-22,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31330680.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-23,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.275154,0.08582962,0.0,0.86129464,0.08084036,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-23,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,319410107.7871,319410107.7871,0.0,319410107.7871,319410107.7871,0.49140017,0.0,0.49140017,0.49140017,0.0,0.0,0.89473269,8.0,31.60574949,0.06772153,0.25975385,1.15448654,0.06187078,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,BALANCE_DUE T01-S1; BALANCE_PAID T01-S1,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-23,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.42710472,0.33161129,1.5316875,2.04225,0.1604652,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,INVOICED T04-S1,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-23,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,46973520.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-23,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,70460280.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,7601597.46,0.10788486,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-23,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31315680.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-24,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.30800821,0.08582962,0.0,0.86129464,0.08079359,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-24,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,312185798.1931,312185798.1931,0.0,312185798.1931,312185798.1931,0.48028584,0.0,0.48028584,0.48028584,0.0,0.0,0.89473269,8.0,31.6386037,0.06772153,0.25975385,1.15448654,0.06183425,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-24,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.45995893,0.33161129,1.5316875,2.04225,0.1603804,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-24,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,46977480.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-24,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,70466220.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,8238843.13,0.11691904,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-24,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31318320.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-27,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.40657084,0.08582962,0.0,0.86129464,0.08065342,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-27,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,315566045.3475,315566045.3475,0.0,315566045.3475,315566045.3475,0.48548622,0.0,0.48548622,0.48548622,0.0,0.0,0.89473269,8.0,31.73716632,0.06772153,0.25975385,1.15448654,0.06172477,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-27,True,BUY_RJK_01,Saurashtra Castings and Alloys Pvt Ltd (SIM),BUYER,120000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",61267500.0,0.0,61267500.0,0.0,61267500.0,61267500.0,0.5105625,0.5105625,0.5105625,0.5105625,0.0,0.0,0.5105625,37.0,16.55852156,0.33161129,1.5316875,2.04225,0.16012621,D,1.0,D,0.5,0.0,False,False,False,False,False,False,False,True,False,REDUCE — cut the line to 50 %; advance or cash-against-documents only; do not lift the hedge before the advance arrives,60000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-27,True,SUP_JEA_01,Khaleej Metal Resources FZE (SIM),SUPPLIER,47067240.00000001,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-27,True,SUP_USEC_01,Tidewater Recycling Corp (SIM),SUPPLIER,70600860.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,8058383.54,0.11414002,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-27,True,SUP_USEC_02,Delaware Bay Metals LLC (SIM),SUPPLIER,31378160.0,claims/refunds owed by supplier (P3 supplier_exposure_inr) vs claims_exposure_limit_usd x usdinr,,,,,,0.0,0.0,,,,,,,,,,,,,NOT_SCORED,,NOT_SCORED,,,False,False,False,False,False,False,False,False,False,NOT_SCORED — the buyer default model does not describe supplier claims risk; limit monitored only,,,ACADEMIC SIMULATION — not actual trades
2022-06-28,True,BUY_JNPT_01,Taloja Alloys and Smelters Pvt Ltd (SIM),BUYER,560000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",240825000.0,0.0,240825000.0,0.0,240825000.0,240825000.0,0.43004464,0.43004464,0.43004464,0.43004464,0.0,0.0,0.86129464,19.0,38.43942505,0.08582962,0.0,0.86129464,0.08060675,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,560000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
2022-06-28,True,BUY_MUN_01,Kandla Metal Industries Pvt Ltd (SIM),BUYER,650000000.0,"credit exposure = receivable + contracted-not-invoiced not covered by an advance (desk limit definition, P04 basis, evaluated daily) vs credit_limit_inr",0.0,325991301.3133,325991301.3133,0.0,325991301.3133,325991301.3133,0.50152508,0.0,0.50152508,0.50152508,0.0,0.0,0.89473269,8.0,31.77002053,0.06772153,0.25975385,1.15448654,0.06168831,C,0.0,C,0.75,0.5,False,False,False,False,False,False,False,False,False,FREEZE — no increase; security for any credit balance; advance reliance capped at 0.5x limit,650000000.0,,"ACADEMIC SIMULATION — not actual trades. Scores: illustrative logistic model trained on SYNTHETIC data, computed from information dated on or before each row's date"
